id, minutes, n_ingredients
9246, 130, 3
150700, 8, 4
447393, 190, 4
212614, 45, 4
124092, 4365, 5
416299, 6, 4
15019, 5, 4
59381, 6, 5
175646, 15, 5
63993, 9, 5
35774, 40, 5
143660, 35, 4
316907, 20, 5
275163, 10, 5
208179, 30, 5
78934, 23, 4
282238, 10, 5
332516, 15, 5
141148, 35, 5
84702, 10, 5
108272, 55, 3
81170, 1, 3
444935, 10, 4
192009, 50, 5
276479, 3, 3
231381, 15, 3
368456, 2, 4
13721, 19, 4
278747, 30, 5
254792, 15, 5
210036, 70, 4
270687, 3, 5
331856, 10, 2
362891, 70, 5
303227, 265, 4
145023, 10, 5
264447, 22, 5
246416, 20, 3
160799, 8, 4
329466, 2, 4
330564, 5, 5
171269, 16, 3
102778, 55, 3
410880, 15, 3
180971, 2, 3
14475, 20, 3
304505, 20, 5
263293, 10, 3
104193, 75, 5
96339, 30, 3
302969, 25, 4
255238, 5, 3
283287, 7, 4
355576, 20, 5
76556, 75, 5
120241, 675, 5
242901, 4, 4
148951, 17, 2
329253, 2, 5
135228, 130, 5
111122, 45, 5
258090, 490, 5
208381, 10, 5
62994, 24, 5
383044, 20, 4
290206, 85, 5
351564, 7, 4
410149, 5, 4
273249, 90, 5
127681, 105, 5
11610, 35, 4
113339, 7, 4
174437, 20, 5
375610, 10, 5
306822, 20, 5
417607, 4, 4
321853, 5, 4
269995, 260, 5
431914, 17, 4
355365, 30, 5
199913, 20, 4
77534, 10, 5
490458, 55, 3
133572, 125, 4
56724, 15, 4
104733, 45, 3
228343, 250, 5
117101, 70, 4
96003, 15, 5
375349, 2, 5
376908, 15, 3
208439, 15, 5
145064, 20, 4
346537, 30, 3
84486, 365, 2
2939, 30, 5
291234, 5, 5
530170, 31, 5
232785, 5, 3
186163, 95, 4
38609, 10, 3
402505, 6, 5
378654, 35, 3
121095, 15, 5
220229, 3, 2
98356, 35, 5
454111, 5, 4
247373, 50, 3
147470, 10, 4
62193, 15, 4
290539, 5, 3
152344, 17, 5
264641, 3, 5
213321, 35, 5
292758, 5, 5
384142, 135, 4
112632, 5, 4
152926, 45, 5
422757, 25, 4
258864, 5, 4
237000, 5, 5
65637, 27, 4
306247, 28, 5
428216, 2, 3
372080, 5, 4
53162, 20, 5
96113, 35, 5
36632, 30, 3
188685, 5, 4
178413, 60, 5
514967, 45, 5
138877, 25, 5
295091, 5, 5
42082, 120, 4
497016, 30, 5
211253, 10, 5
224169, 5, 3
66952, 75, 5
386465, 15, 5
14646, 10, 4
458162, 35, 4
392730, 40, 2
2056, 50, 5
423377, 15, 4
349886, 12, 3
133160, 25, 5
72775, 30, 5
29386, 12, 5
81753, 2, 3
43835, 30, 5
123409, 15, 5
101015, 15, 3
92880, 20, 4
123213, 15, 3
209699, 80, 2
143583, 19, 3
347178, 35, 5
255396, 15, 4
124611, 15, 5
174469, 85, 5
400131, 30, 5
59636, 6, 3
291606, 30, 5
151018, 10, 3
39993, 60, 5
221036, 1, 4
207309, 6, 4
178079, 10, 4
450058, 30, 4
91849, 25, 5
107063, 15, 5
85545, 490, 4
102540, 75, 4
193321, 4335, 5
187302, 100, 4
97070, 25, 3
67863, 14, 3
456909, 45, 5
176899, 15, 5
176535, 2, 3
10766, 30, 5
503736, 50, 4
11150, 20, 4
340372, 5, 4
203091, 10, 5
150909, 5, 4
378968, 30, 4
163453, 10, 5
317793, 1470, 2
119888, 160, 3
93254, 10, 3
155496, 25, 2
15593, 30, 5
302753, 140, 5
53060, 25, 5
28407, 18, 4
32482, 30, 3
420063, 2, 5
40227, 200, 5
429563, 5, 2
452877, 30, 4
105137, 15, 5
174219, 5, 5
89474, 36, 4
368367, 45, 5
49759, 25, 5
245245, 305, 5
116105, 15, 5
322712, 10, 4
222022, 5, 4
292914, 25, 3
211211, 20, 5
448570, 35, 5
254655, 75, 5
13736, 2, 3
286290, 60, 5
528654, 210, 4
220890, 20, 4
243165, 36, 4
250932, 5, 4
406374, 15, 5
199994, 10, 5
105136, 10, 4
194360, 30, 4
29669, 25, 3
165950, 65, 4
221194, 5, 3
424013, 2, 4
495481, 40, 5
439722, 45, 5
150646, 70, 5
168780, 50, 2
331019, 10, 4
218533, 40, 5
321075, 10, 5
58139, 8, 3
90479, 20, 4
198789, 5, 3
238809, 35, 4
276090, 20, 5
72867, 40, 5
301839, 10, 5
133432, 25, 4
293816, 15, 5
174554, 19, 2
133295, 2, 4
392869, 125, 3
83883, 95, 5
96815, 8, 4
130680, 20, 5
270144, 10, 4
119694, 5, 3
423719, 35, 5
61987, 35, 4
50675, 30, 5
78439, 10, 5
148252, 15, 5
45454, 40, 3
368923, 23, 4
280235, 45, 3
302534, 35, 3
471689, 3, 3
534264, 75, 4
255292, 3, 5
95675, 10, 5
457733, 6, 5
270885, 40, 4
166058, 5, 5
221052, 10, 5
78879, 120, 4
215806, 10, 4
148356, 10, 4
108661, 5, 4
301371, 20, 4
8270, 250, 5
161241, 45, 5
493172, 45, 5
117485, 35, 3
263368, 16, 5
422641, 17, 5
251401, 6, 4
78900, 15, 4
401817, 40, 5
72346, 75, 4
55641, 35, 2
203610, 10, 5
245772, 5, 3
19278, 50, 2
230921, 25, 4
53502, 250, 4
241922, 15, 5
343675, 32, 5
291841, 15, 3
257204, 65, 5
328322, 90, 5
277540, 5, 5
119756, 5, 5
239728, 17, 4
175680, 8, 5
179990, 305, 5
323897, 65, 5
24307, 10, 5
14995, 15, 5
282849, 10, 5
266800, 5, 4
117910, 30, 5
181558, 45, 5
121336, 75, 4
10773, 30, 2
431108, 40, 2
373530, 2, 5
230509, 50, 2
282798, 35, 5
16006, 15, 5
86819, 30, 4
337258, 50, 4
156641, 2, 5
13698, 40, 4
474554, 125, 4
207845, 5, 5
177241, 15, 4
189578, 100, 3
4397, 5, 5
295132, 10, 2
33100, 15, 5
207641, 245, 5
323802, 35, 4
222150, 25, 3
308395, 20, 5
243728, 1, 2
382203, 10, 5
134092, 10, 5
369442, 40, 5
31468, 30, 5
198751, 5, 5
370403, 5, 4
367299, 15, 5
238573, 5, 5
196109, 65, 5
289927, 55, 5
390725, 730, 5
21441, 50, 5
178521, 205, 5
312691, 150, 4
448470, 135, 3
159877, 2, 3
208871, 20, 4
17310, 25, 4
88130, 3, 4
258932, 5, 5
196662, 20, 4
91317, 60, 5
132991, 15, 5
432730, 10, 5
292899, 5, 4
456266, 15, 4
438006, 35, 4
113025, 15, 5
94204, 2, 5
100949, 1, 4
322112, 7, 5
262659, 10, 3
175271, 3, 4
525818, 25, 3
67905, 370, 2
177640, 40, 4
390984, 5, 4
325530, 2, 5
8875, 5, 3
44459, 10, 2
222048, 2, 4
425705, 45, 5
98189, 15, 5
277940, 25, 5
429718, 20, 5
251831, 30, 5
205332, 75, 5
43987, 7, 4
252261, 65, 5
66604, 15, 5
210942, 12, 4
174444, 10, 4
515164, 40, 5
223183, 10, 5
150527, 10, 3
460276, 4, 3
382006, 2, 4
142623, 65, 5
111798, 30, 4
314337, 5, 3
379235, 25, 4
345237, 1, 4
71283, 5, 4
337186, 30, 3
76805, 7, 5
491868, 3, 4
37439, 55, 4
311312, 25, 5
163847, 2, 2
260160, 11, 5
146495, 40, 5
51561, 15, 3
507441, 35, 5
41680, 78, 4
281236, 70, 5
253797, 15, 5
88454, 10, 4
106606, 10, 4
106396, 20, 5
20725, 40, 5
29413, 30, 4
85166, 15, 5
87934, 90, 4
118063, 40, 4
481233, 20, 5
214360, 125, 3
7156, 35, 5
305025, 2, 4
171827, 20, 3
269795, 20, 4
496609, 15, 3
200357, 5, 2
218817, 45, 5
16327, 12, 4
292572, 5, 5
203770, 25, 5
173439, 20, 3
169142, 5, 4
377051, 35, 4
44741, 30, 5
98800, 6, 4
90027, 60, 5
66037, 20, 5
61861, 5, 3
46786, 15, 5
247222, 20, 4
318099, 30, 5
381269, 10, 5
40509, 5, 5
37654, 10, 5
193089, 95, 5
278872, 10, 5
181627, 70, 5
317377, 315, 4
249519, 2, 4
271389, 8, 4
224451, 13, 5
148570, 135, 5
523275, 2, 3
49724, 17, 3
447092, 2, 3
48621, 30, 5
184624, 80, 5
522731, 25, 5
484519, 70, 4
376462, 16, 5
191261, 23, 2
388211, 10, 5
11961, 7, 4
307209, 21, 5
196855, 25, 5
163845, 2, 3
40542, 30, 4
18920, 15, 3
234217, 45, 4
391624, 2, 5
406227, 2, 5
26419, 15, 5
64820, 15, 5
12635, 22, 5
202235, 10, 5
474913, 370, 5
15046, 10, 5
303714, 1, 2
296874, 70, 4
79064, 25, 5
339350, 5, 5
334288, 60, 3
143889, 10, 5
358116, 5, 2
145454, 35, 5
93099, 50, 3
423903, 16, 4
151915, 20, 4
290851, 10, 4
110464, 15, 5
323900, 5, 2
355769, 15, 5
179042, 90, 5
354090, 2, 4
149, 45, 3
2940, 10, 5
265951, 2, 3
110720, 20, 5
35778, 19, 5
246371, 15, 5
154048, 20, 3
105631, 135, 5
257354, 13, 5
290974, 5, 3
77338, 12, 3
80067, 65, 4
25209, 30, 5
297873, 5, 3
279346, 5, 3
44361, 25, 4
109481, 40, 2
192665, 5, 4
467281, 15, 3
252507, 2, 3
14556, 25, 5
384932, 60, 4
347963, 19, 4
277685, 12, 3
94425, 440, 4
75453, 135, 4
281336, 2, 4
57850, 20, 5
448859, 50, 3
498165, 495, 5
461672, 20, 4
270535, 5, 4
226689, 70, 5
337065, 3, 3
269767, 10, 4
87361, 20, 4
82469, 20, 5
458172, 40, 4
201659, 35, 4
280663, 30, 4
12544, 10, 3
459230, 25, 4
70796, 26, 5
68986, 25, 5
480018, 33, 4
364403, 20, 5
40585, 2, 4
454390, 30, 5
355804, 12, 4
476345, 35, 5
22092, 25, 4
259253, 5, 4
27959, 15, 5
30493, 15, 3
422932, 22, 5
151593, 15, 4
58476, 35, 4
495927, 18, 5
252196, 25, 3
128045, 5, 4
94284, 15, 3
272158, 82, 5
205791, 15, 5
354994, 75, 4
256609, 2, 4
329360, 8, 5
338497, 365, 4
246875, 1, 5
154175, 10, 4
208059, 65, 5
526250, 35, 5
239940, 10, 5
243518, 5, 5
95549, 3, 4
63069, 40, 5
383146, 3, 3
304293, 45, 4
126607, 5, 3
178294, 490, 4
324541, 21, 4
315049, 65, 5
147050, 20, 4
353740, 675, 2
335948, 24, 5
29135, 10, 3
270219, 33, 5
459243, 30, 5
503424, 18, 3
471040, 25, 2
360846, 10, 5
64056, 60, 5
171995, 9, 4
81564, 20, 5
531108, 10, 4
417875, 35, 4
119627, 20, 3
108305, 20, 5
334221, 11, 4
294635, 10, 4
338550, 5, 3
187688, 4, 3
137692, 151, 4
188639, 15, 5
357550, 365, 5
375833, 23, 4
179357, 60, 4
266898, 20, 3
190924, 30, 4
31785, 18, 4
154426, 15, 4
337509, 5, 3
107117, 6, 4
17783, 1490, 4
386100, 45, 4
449103, 90, 4
495944, 30, 5
10742, 750, 4
3579, 45, 5
340839, 1, 4
351493, 20, 5
296745, 10, 4
171541, 15, 5
143025, 5, 4
253291, 5, 4
330200, 5, 4
176949, 8, 4
33152, 18, 4
125668, 75, 5
296492, 25, 4
121976, 30, 5
383269, 35, 5
205074, 35, 5
26610, 5, 5
260345, 23, 5
28274, 20, 5
205255, 45, 3
391858, 10, 5
283248, 15, 4
131228, 10, 5
341217, 35, 5
148484, 35, 4
172111, 2, 2
214859, 75, 3
269018, 75, 5
24887, 10, 5
314534, 2, 5
189531, 10, 4
234979, 30, 5
394093, 8, 5
336643, 25, 3
134501, 5, 5
512979, 5, 3
365495, 25, 5
274337, 15, 4
148831, 65, 5
339690, 20, 3
497375, 13, 5
110913, 10, 5
458182, 240, 5
386000, 13, 3
119772, 25, 5
424282, 20, 3
78788, 35, 3
438738, 20, 4
401094, 10, 5
313991, 10, 5
112261, 17, 4
135515, 15, 2
37607, 16, 5
52720, 20, 3
24659, 1, 3
246901, 70, 5
18365, 500, 4
169947, 10, 4
277181, 6, 5
179692, 250, 5
443988, 5, 2
119267, 17, 4
5298, 1, 4
157524, 60, 3
236863, 5, 5
21371, 55, 4
263640, 490, 3
208734, 45, 5
495972, 25, 5
202314, 5, 4
177963, 135, 3
312766, 15, 4
219927, 10, 3
123205, 20, 4
172940, 35, 4
61928, 7, 4
214591, 11, 5
384927, 40, 5
174857, 10, 5
208675, 15, 5
51808, 5, 5
431644, 730, 5
67046, 5, 2
62726, 20, 4
332583, 90, 5
240324, 35, 4
168069, 250, 5
501919, 13, 4
35113, 35, 4
20121, 45, 5
67823, 5, 4
312257, 32, 2
343107, 5, 3
134496, 35, 2
30845, 44645, 3
147411, 10, 5
50026, 495, 5
342900, 3, 4
218255, 5, 3
136774, 15, 3
119822, 35, 5
456419, 3, 5
105795, 25, 2
241515, 15, 4
325587, 60, 5
67009, 5, 3
441475, 25, 5
390823, 80, 5
111226, 10, 5
294054, 25, 5
26927, 135, 4
350089, 20, 5
252639, 25, 5
132540, 135, 5
489926, 4, 3
468624, 30, 4
213531, 5, 3
53600, 15, 4
67070, 40, 5
32956, 40, 5
318720, 17, 2
109211, 30, 5
210679, 30, 5
281446, 55, 5
63945, 60, 4
220960, 75, 5
247778, 12, 4
407846, 150, 5
219798, 20, 5
482973, 3, 5
484652, 10, 5
322821, 10, 3
35472, 35, 4
407296, 25, 5
153420, 30, 5
20142, 11, 5
156193, 45, 4
111214, 18, 4
84583, 27, 5
59780, 485, 4
252593, 5, 5
167962, 5, 4
200416, 15, 5
242947, 35, 5
226102, 70, 3
484258, 35, 5
424520, 40, 5
77136, 40, 5
528002, 7, 3
60461, 10, 5
38600, 10, 4
164078, 10, 3
359954, 6, 3
439460, 20, 5
111866, 15, 4
436630, 130, 5
303823, 870, 4
329230, 2, 4
456781, 15, 5
12223, 100, 4
301012, 13, 5
55088, 2, 3
282882, 31, 5
30540, 21, 3
507699, 9, 4
106121, 135, 4
438353, 60, 3
345883, 190, 4
490284, 145, 4
489589, 5, 4
38353, 10, 4
191450, 23, 5
12659, 9, 5
69863, 15, 5
32002, 20, 5
175788, 2, 3
213964, 35, 3
27432, 120, 5
423464, 40, 4
170099, 25, 5
115300, 5, 4
168726, 10, 5
169392, 2, 4
292889, 5, 4
362251, 14, 5
266284, 5, 5
29942, 18, 4
14720, 5, 4
43586, 485, 4
451780, 5, 3
220661, 185, 5
423598, 5, 5
42464, 28, 5
452752, 25, 5
324883, 10, 5
270686, 15, 5
107079, 5, 3
129401, 15, 5
61813, 7, 4
417708, 3, 4
301903, 10, 4
134619, 70, 5
202184, 40, 5
351755, 50, 5
4732, 1, 4
88548, 10, 3
368437, 45, 5
146641, 25, 4
86283, 18, 5
334210, 35, 4
282045, 5, 3
305898, 50, 4
454593, 35, 5
215356, 10, 4
182016, 47, 3
87777, 50, 5
256521, 2, 3
188411, 20, 4
60406, 6, 3
284332, 15, 4
486298, 5, 4
178078, 35, 5
269774, 1, 4
400735, 20, 5
42680, 20, 4
476541, 7, 2
386076, 10, 3
115068, 35, 3
199951, 40, 3
113366, 11, 4
59340, 15, 4
300138, 140, 3
49325, 365, 3
322924, 3, 5
92899, 20, 5
225575, 140, 4
271562, 5, 5
150615, 483, 2
451012, 5, 4
483556, 40, 5
110997, 25, 5
376481, 10, 4
345244, 20, 5
399016, 250, 4
127278, 20, 5
191051, 10, 4
45589, 15, 5
124154, 10, 5
21942, 3, 5
143969, 120, 5
396000, 1, 2
128904, 25, 5
490833, 90, 4
402228, 20, 5
54385, 30, 4
192052, 5, 5
385361, 5, 4
58987, 15, 2
37016, 5, 3
354234, 15, 3
169303, 4, 4
35839, 22, 5
115874, 5, 5
255704, 105, 3
412849, 10, 5
3160, 1, 5
8562, 40, 2
232757, 190, 3
230770, 5, 3
153085, 5, 5
398055, 2, 3
233528, 40, 5
283124, 40, 3
362217, 75, 5
126458, 17, 2
346662, 20, 5
222882, 60, 5
457212, 5, 5
161932, 25, 4
65306, 5, 4
269479, 35, 5
209203, 35, 4
223361, 30, 3
318409, 3, 3
2881, 1, 2
36013, 25, 5
268137, 25, 4
350688, 15, 4
157873, 5, 3
258617, 3, 5
262050, 30, 5
238287, 5, 5
400365, 10, 5
154696, 245, 5
18398, 25, 5
120406, 70, 4
386347, 5, 4
170705, 70, 4
230867, 30, 5
330838, 5, 3
73328, 20, 5
173692, 20, 4
336891, 45, 5
40875, 55, 5
54098, 32, 5
346495, 200, 5
296466, 2, 2
367488, 5, 5
10219, 5, 3
122381, 15, 5
160177, 35, 3
76581, 15, 3
152322, 55, 3
309067, 5, 3
454466, 30, 5
128439, 35, 4
424048, 50, 5
277395, 20, 2
364795, 5, 4
168559, 7, 3
443736, 185, 5
351324, 2, 3
238020, 65, 3
161835, 5, 4
125014, 19, 4
360835, 5, 3
468117, 3, 3
501937, 70, 3
72347, 60, 4
120785, 25, 2
328052, 20, 5
62057, 4, 4
9234, 30, 5
286683, 65, 5
30913, 45, 5
183086, 35, 4
316433, 45, 4
272670, 5, 3
125186, 25, 4
501762, 38, 4
169004, 125, 4
143830, 23, 4
115762, 13, 4
290047, 5, 4
328617, 30, 4
222563, 1, 3
293947, 5, 4
444611, 27, 5
116772, 35, 4
67950, 10, 3
254818, 40, 3
152522, 45, 3
328061, 10, 5
97829, 2, 3
115136, 10, 4
240896, 5, 5
346231, 40, 4
243131, 90, 2
186449, 20, 4
67375, 38, 5
18480, 20, 3
149474, 5, 4
339180, 65, 5
183398, 250, 4
327438, 2, 5
154632, 75, 5
188173, 5, 2
377003, 5, 3
122587, 40, 5
117456, 7, 5
180321, 25, 4
179086, 5, 2
92405, 19, 3
77925, 30, 5
83675, 10, 4
22745, 40, 4
185467, 725, 3
310267, 15, 3
72421, 35, 5
111361, 15, 5
202009, 30, 4
4337, 1, 4
358567, 20, 4
296452, 40, 5
213504, 85, 4
129925, 5, 5
324568, 20, 5
344053, 722, 2
130364, 180, 5
303494, 10, 5
161298, 20, 3
301654, 26, 5
150260, 75, 3
100746, 1, 2
354167, 17, 5
179772, 23, 5
349225, 30, 5
459827, 10, 5
354853, 25, 4
435545, 10, 3
422603, 370, 3
162122, 15, 4
456476, 18, 5
414823, 5, 3
339009, 30, 2
17398, 20, 5
487701, 5, 5
141512, 40, 4
41005, 30, 4
181185, 15, 5
339988, 50, 5
334057, 45, 5
29702, 2, 5
208883, 35, 4
232904, 5, 4
162917, 15, 5
261256, 5, 2
346346, 245, 5
358334, 12, 5
140265, 3, 4
69247, 55, 5
504819, 15, 5
340071, 4, 3
203672, 10, 5
122471, 135, 2
65960, 2, 3
61610, 2, 3
188012, 2, 3
486574, 25, 5
171750, 15, 4
460401, 45, 5
34477, 30, 5
495641, 10, 4
202063, 15, 5
455884, 75, 5
495381, 45, 5
39669, 17, 5
230195, 5, 4
162557, 20, 5
176525, 70, 3
142514, 2, 5
247794, 10, 5
281669, 10, 3
222965, 5, 2
429187, 5, 3
285456, 2, 5
38461, 5, 2
441172, 50, 5
125627, 10, 3
238879, 35, 2
61361, 5, 5
157430, 3, 4
55, 125, 5
245847, 1, 5
503984, 10, 3
267465, 2, 4
351745, 13, 5
222206, 10, 4
82457, 110, 2
16744, 1, 5
120818, 5, 4
58014, 5, 4
309584, 50, 5
52115, 5, 5
151660, 5, 5
339155, 20, 5
33125, 15, 4
501234, 5, 5
219785, 35, 5
303416, 50, 5
318828, 3, 3
481685, 4, 5
167405, 20, 4
50870, 5, 4
104049, 2, 5
31207, 20, 5
145594, 30, 5
106986, 6, 2
119820, 55, 5
495923, 60, 5
141092, 5, 3
375606, 5, 3
287031, 15, 4
272438, 22, 5
156862, 5, 4
226122, 5, 5
68707, 25, 5
37342, 60, 4
173961, 5, 5
241726, 5, 2
141082, 20, 5
181935, 1080, 4
116298, 3, 4
399082, 5, 5
340946, 30, 5
217179, 13, 3
7577, 1, 3
389620, 30, 4
213752, 1455, 5
403485, 10, 2
137732, 90, 5
373923, 4, 5
323456, 16, 3
246601, 95, 2
323576, 15, 5
323119, 380, 5
361758, 10, 5
68521, 60, 4
198961, 190, 5
385668, 10, 4
63933, 30, 5
231487, 10, 4
183997, 15, 4
396839, 18, 4
338804, 10, 5
487911, 65, 4
25226, 2, 4
85021, 75, 4
15669, 5, 5
220922, 30, 4
456572, 1460, 4
184879, 130, 4
182772, 17, 5
335978, 365, 4
173270, 16, 5
275102, 125, 5
99183, 10, 5
311894, 13, 5
319716, 30, 5
455021, 10, 5
486771, 10, 2
114321, 50, 4
281313, 13, 4
397101, 25, 4
34146, 5, 5
233175, 25, 4
96204, 80, 5
304815, 10, 4
426162, 2, 2
222219, 25, 5
458359, 10, 4
427188, 2, 4
186155, 55, 4
293261, 5, 3
97556, 8, 5
459985, 5, 3
455580, 10, 4
140001, 13, 2
73279, 250, 3
183000, 15, 4
379503, 10, 2
35326, 125, 4
248207, 245, 5
287507, 2895, 5
90857, 35, 3
373304, 70, 3
357973, 120, 5
274239, 30, 5
191915, 2, 3
157669, 10, 5
229425, 5, 4
246132, 7, 5
40514, 15, 5
259654, 25, 5
147686, 30, 5
109516, 10, 3
300678, 65, 5
144756, 5, 2
399301, 30, 4
207777, 20, 5
255301, 60, 5
344849, 15, 5
376650, 10, 5
244151, 2, 4
62355, 35, 5
219556, 5, 3
477759, 5, 4
189727, 10, 5
262686, 5, 3
114207, 13, 4
37326, 5, 4
88655, 57, 4
225435, 5, 5
224546, 4, 4
57180, 70, 5
259769, 25, 4
216184, 50, 3
432272, 15, 2
273708, 45, 4
495547, 10, 5
289829, 8, 4
437753, 3, 5
54241, 5, 4
166009, 20, 5
99752, 30, 3
14584, 5, 4
393320, 19, 5
424952, 15, 5
241380, 100, 5
276228, 35, 5
236785, 120, 5
131018, 1110, 4
377965, 2, 3
70469, 90, 4
173984, 5, 5
1883, 1, 5
176878, 6, 4
259484, 3, 3
52347, 15, 4
246568, 30, 4
62912, 23, 4
306790, 5, 5
238729, 40, 5
199216, 4, 5
509151, 9, 5
108843, 255, 5
253962, 5, 4
8287, 960, 4
311862, 15, 3
498572, 10, 5
62212, 25, 3
31591, 20, 5
248006, 30, 4
1902, 1, 3
299104, 5, 5
38659, 5, 4
95612, 4380, 3
277798, 30, 5
373373, 20, 5
24747, 3, 2
118927, 30, 5
143644, 5, 2
69361, 30, 4
270326, 4, 4
237242, 15, 4
252440, 15, 5
140897, 6, 4
322906, 10, 2
369772, 1, 2
152515, 20, 5
48298, 10, 3
77367, 15, 3
157937, 120, 5
18296, 5, 5
143058, 6, 2
146161, 55, 5
326076, 10, 5
322997, 23, 5
219869, 30, 5
222785, 10, 3
484389, 5, 5
204552, 5, 4
7221, 1442, 5
368311, 1500, 4
320419, 5, 4
56393, 5, 5
90322, 35, 5
58527, 10, 5
408310, 50, 5
150600, 60, 5
329041, 35, 5
163004, 190, 5
237280, 30, 5
163342, 35, 5
445557, 130, 4
104303, 8, 3
70022, 40, 5
425212, 10, 4
109398, 20, 5
250570, 30, 4
282204, 10, 5
343929, 20, 5
123836, 10, 5
502569, 22, 5
340485, 30, 3
140497, 305, 5
15211, 55, 3
314384, 15, 5
417069, 40, 5
276095, 6, 4
15247, 30, 5
407747, 20, 4
42676, 35, 4
139412, 190, 3
203203, 60, 5
345741, 45, 5
297711, 50, 4
494168, 30, 4
63307, 20, 5
15505, 1455, 4
480495, 5, 5
7048, 5, 5
102335, 130, 4
288118, 25, 5
496918, 20, 5
469918, 30, 5
146649, 40, 3
207874, 80, 5
197973, 95, 2
204742, 22, 5
446730, 1170, 4
66917, 20, 3
320033, 35, 5
299241, 10, 5
432077, 5, 5
82263, 35, 5
153797, 13, 3
65521, 10, 2
38963, 20, 5
137296, 5, 3
176420, 30, 5
127556, 3, 4
38865, 30, 5
129376, 22, 3
189490, 4330, 2
284149, 5, 4
490725, 60, 5
37262, 7, 5
49489, 100, 4
307031, 3, 2
189120, 10, 4
494182, 30, 5
278812, 130, 4
333797, 195, 5
75567, 18, 5
376120, 30, 5
515109, 25, 5
186275, 70, 5
476574, 500, 5
386348, 45, 5
43347, 5, 2
47258, 10, 3
192329, 10, 3
177998, 35, 5
397232, 10, 4
82336, 25, 4
77447, 40, 5
482542, 25, 5
47818, 70, 5
4807, 1, 3
433624, 15, 5
127187, 20, 5
32871, 25, 5
106168, 37, 4
26638, 12, 4
276990, 70, 5
444127, 75, 5
154071, 6, 3
226642, 5, 3
154651, 10, 4
133861, 7, 2
35669, 5, 3
66832, 3, 3
17475, 8, 5
269850, 35, 5
470864, 15, 5
149782, 245, 4
190926, 15, 3
42972, 40, 5
29903, 55, 5
189854, 25, 5
331399, 9, 3
156412, 250, 4
388651, 15, 2
186883, 5, 3
191439, 20, 4
298765, 5, 5
56548, 44, 5
81997, 200, 2
347410, 45, 4
258558, 2, 5
188039, 15, 5
179070, 10, 2
185833, 195, 3
4740, 15, 5
66682, 160, 5
191159, 15, 3
288310, 20, 4
321444, 26, 5
162152, 15, 5
495525, 5, 5
29462, 5, 4
358496, 2, 3
45466, 10, 5
318835, 55, 5
108055, 45, 5
104012, 20, 2
497170, 22, 5
458345, 20, 3
105427, 33, 3
272105, 7, 4
109327, 10, 4
346922, 13, 3
99144, 35, 2
501887, 25, 3
269582, 10, 5
318524, 5, 5
225494, 30, 4
393085, 20, 5
185713, 35, 4
224744, 25, 3
410022, 90, 3
120781, 50, 5
342227, 15, 5
98896, 55, 5
119020, 5, 4
50290, 85, 5
177828, 5, 3
35459, 20, 5
200090, 10, 4
341113, 5, 2
453789, 12, 5
431597, 20, 5
425094, 2, 5
43366, 270, 5
346565, 2, 5
192696, 21, 3
94540, 6, 3
16658, 3, 4
136829, 30, 5
67576, 5, 5
130676, 3, 2
205342, 25, 5
37202, 30270, 4
38185, 25, 4
208120, 33, 5
153454, 70, 5
24469, 25, 5
296534, 10, 5
231517, 5, 2
45354, 35, 5
411390, 5, 5
399644, 5, 4
494207, 30, 5
194908, 70, 2
372835, 5, 5
138504, 10, 4
383721, 95, 5
249032, 5, 3
377343, 10, 3
197377, 50, 4
214527, 3, 3
78093, 5, 2
180855, 10, 3
274192, 15, 4
110651, 245, 4
282441, 35, 4
238073, 1, 5
200517, 25, 3
379157, 5, 4
96412, 65, 5
368288, 10, 4
303476, 270, 5
296235, 25, 5
143918, 30, 3
53234, 120, 2
168721, 35, 3
426317, 15, 5
231103, 35, 4
224223, 2, 4
277965, 195, 5
8548, 15, 3
115280, 30, 5
184937, 19, 5
56764, 10, 5
82227, 11, 4
442917, 9, 1
121471, 10, 2
132075, 75, 5
154734, 60, 3
37409, 25, 4
315848, 2, 2
370160, 30, 5
184382, 30, 5
296132, 30, 5
37056, 30, 5
216353, 5, 5
326411, 1500, 4
251650, 27, 4
216271, 4, 4
456685, 30, 4
61426, 20, 5
439146, 45, 4
262538, 5, 3
107978, 30, 5
437, 25, 5
215132, 3, 4
235039, 75, 5
341123, 40, 5
214564, 1, 2
89499, 5, 5
286617, 7, 4
34293, 15, 5
246046, 45, 3
36710, 15, 3
235565, 25, 5
449023, 10, 4
315870, 15, 5
153168, 260, 3
97586, 35, 4
139513, 5, 3
365700, 10, 3
59012, 40, 5
194844, 10, 5
233819, 70, 4
2679, 25, 4
293288, 30, 2
21326, 20, 4
257187, 28, 2
234518, 45, 5
198745, 10, 3
41634, 490, 5
383555, 25, 5
87165, 5, 5
261614, 5, 2
315163, 10, 3
248264, 30, 5
137578, 15, 5
342195, 15, 4
140280, 25, 5
77286, 5, 5
256471, 7, 4
274154, 15, 5
284415, 5, 5
277307, 40, 5
